"Category","Item","Retailer","Shelf_Price","Price_per_unit","Unit","Date"
"Plain_Yogurt","Muller Light White Velvet Greek Style Yogurt - Original ","ASDA",1,2.22,"Kg",2019-01-14
"Plain_Yogurt","Lancashire Farm Natural Bio Yogurt ","Iceland",1.4,1,"Kg",2019-01-14
"Plain_Yogurt","Lancashire Farm Fat Free Natural Yogurt ","Iceland",1.4,1,"Kg",2019-01-14
"Plain_Yogurt","Lancashire Farm Greek Style Luxury Yogurt ","Iceland",2,1.5,"Kg",2019-01-14
"Plain_Yogurt","Iceland Greek Style Bio Live Natural Yogurt ","Iceland",0.8,1.78,"Kg",2019-01-14
"Plain_Yogurt","Iceland Fat Free Bio Live Natural Yogurt ","Iceland",0.8,1.78,"Kg",2019-01-14
"Plain_Yogurt","Milbona Greek Style Yogurt ","Lidl",1.36,1.36,"Kg",2019-01-14
"Plain_Yogurt","Milbona Skyr Yogurt - Natural ","Lidl",0.89,2.54,"Kg",2019-01-14
"Plain_Yogurt","Milbona Greek Style Low Fat Yogurt ","Lidl",1.36,1.36,"Kg",2019-01-14
"Plain_Yogurt","Milbona Split Pot Greek Yogurts ","Lidl",1.79,1.99,"Kg",2019-01-14
"Plain_Yogurt","Eridanous Greek Style Natural Yogurt ","Lidl",0.99,1.98,"Kg",2019-01-14
"Plain_Yogurt","Lancashire Farm Natural Bio Yogurt ","Morrisons",1.35,1,"Kg",2019-01-14
"Plain_Yogurt","Lancashire Farm Fat Free Natural Yogurt ","Morrisons",1.35,1,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Natural Probiotic Yogurt ","Morrisons",2.85,2.85,"Kg",2019-01-14
"Plain_Yogurt","Arla Skyr Icelandic Style Yogurt Simply Natural ","Morrisons",1.54,3.42,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 0% Fat Authentic Greek Yoghurt ","Morrisons",2.75,4,"Kg",2019-01-14
"Plain_Yogurt","Onken Natural Biopot Yogurt ","Morrisons",2,2,"Kg",2019-01-14
"Plain_Yogurt","Onken Natural Set Biopot Yogurt ","Morrisons",1.3,2.6,"Kg",2019-01-14
"Plain_Yogurt","Lancashire Farm Greek Style Luxury Yogurt ","Morrisons",2,1.5,"Kg",2019-01-14
"Plain_Yogurt","Morrisons Greek Style Yogurt ","Morrisons",1,2,"Kg",2019-01-14
"Plain_Yogurt","Onken Natural Set Biopot Yogurt ","Morrisons",2,2,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Natural Probiotic Yogurt ","Morrisons",1.5,3,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 0% Fat Authentic Greek Yoghurt ","Morrisons",2.75,4,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 5% Fat Authentic Greek Yoghurt ","Morrisons",4,4,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 0% Fat Authentic Greek Yoghurt ","Morrisons",1.1,6.47,"Kg",2019-01-14
"Plain_Yogurt","Morrisons Savers Low Fat Natural Yogurt ","Morrisons",0.45,0.9,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Greek Style Yogurt - Natural ","Morrisons",1.5,3.33,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Natural Probiotic Yogurt ","Morrisons",1.85,3.85,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 5% Fat Authentic Greek Yoghurt ","Morrisons",4,4,"Kg",2019-01-14
"Plain_Yogurt","Muller Quark Yogurt - Plain ","Morrisons",1,6.67,"Kg",2019-01-14
"Plain_Yogurt","Pakeeza Live Set Natural Yogurt ","Morrisons",0.62,1.46,"Kg",2019-01-14
"Plain_Yogurt","Morrisons Natural Yogurt ","Morrisons",1,2,"Kg",2019-01-14
"Plain_Yogurt","Morrisons Greek Style Yogurt ","Morrisons",0.6,3,"Kg",2019-01-14
"Plain_Yogurt","Morrisons Greek Style Yogurt ","Morrisons",1.65,1.65,"Kg",2019-01-14
"Plain_Yogurt","Morrisons Eat Smart Natural Yogurt ","Morrisons",1,2,"Kg",2019-01-14
"Plain_Yogurt","Morrisons Low Fat Greek Style Yogurt ","Morrisons",1,2,"Kg",2019-01-14
"Plain_Yogurt","Longley Farm Natural Yogurt ","Morrisons",0.4,2.67,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Greek Style Natural Yogurt ","Morrisons",3.25,3.42,"Kg",2019-01-14
"Plain_Yogurt","Morrisons Eat Smart Fat Free Greek Style Yogurt ","Morrisons",1,2,"Kg",2019-01-14
"Plain_Yogurt","Morrisons Eat Smart Fat Free Natural Yogurt ","Morrisons",0.47,3.13,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic 0% Fat Greek Style Natural Yogurt ","Morrisons",1.5,3.33,"Kg",2019-01-14
"Plain_Yogurt","The Collective Dairy Kefir Cultured Yoghurt - Natural ","Morrisons",2.5,3.33,"Kg",2019-01-14
"Plain_Yogurt","The Collective Dairy Straight Up Yoghurt ","Morrisons",3,3.33,"Kg",2019-01-14
"Plain_Yogurt","Muller Light White Velvet Greek Style Yogurt - Original ","Morrisons",1.64,3.64,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Greek Style Natural Yeogurt ","Morrisons",1.85,3.85,"Kg",2019-01-14
"Plain_Yogurt","The Coconut Collaborative Coconut Milk Dairy Free Yogurt - Natural ","Morrisons",1.5,12.5,"Kg",2019-01-14
"Plain_Yogurt","Desi Whole Milk Set Yogurt ","Morrisons",1.35,1.35,"Kg",2019-01-14
"Plain_Yogurt","Rumi Halal Turkish Yogurt 3.5% ","Morrisons",1.6,1.6,"Kg",2019-01-14
"Plain_Yogurt","Morrisons Low Fat Natural Yogurt ","Morrisons",1,2,"Kg",2019-01-14
"Plain_Yogurt","Longley Farm Bio Natural Yogurt ","Morrisons",1,2.22,"Kg",2019-01-14
"Plain_Yogurt","Morrisons Low Fat Natural Yogurt ","Morrisons",0.47,3.13,"Kg",2019-01-14
"Plain_Yogurt","Stapleton Greek Recipe Natural Yogurt ","Morrisons",1.3,3.25,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Natural Probiotic Yogurt ","Ocado",2.75,2.75,"Kg",2019-01-14
"Plain_Yogurt","Arla Skyr Icelandic Style Yogurt Simply Natural ","Ocado",1.6,3.56,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 0% Fat Authentic Greek Yoghurt ","Ocado",2.75,5.5,"Kg",2019-01-14
"Plain_Yogurt","Onken Natural Biopot Yogurt ","Ocado",2,2,"Kg",2019-01-14
"Plain_Yogurt","Onken Natural Set Biopot Yogurt ","Ocado",1.25,2.5,"Kg",2019-01-14
"Plain_Yogurt","Essential Waitrose Natural Greek Style Yogurt ","Ocado",1.05,2.1,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Natural Probiotic Yogurt ","Ocado",1.65,3.3,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Natural Probiotic Yogurt ","Ocado",0.55,3.67,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 0% Fat Authentic Greek Yoghurt ","Ocado",4.5,4.5,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 5% Fat Authentic Greek Yoghurt ","Ocado",2.75,5.5,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 0% Fat Authentic Greek Yoghurt ","Ocado",1,5.88,"Kg",2019-01-14
"Plain_Yogurt","Essential Waitrose Fat Free Natural Yogurt ","Ocado",0.95,1.9,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Fat Free Natural Probiotic Yogurt ","Ocado",2.75,2.75,"Kg",2019-01-14
"Plain_Yogurt","Arla Skyr Icelandic Style Yogurt Simply Natural ","Ocado",2.8,2.8,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Fat Free Natural Probiotic Yogurt ","Ocado",1.65,3.3,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Fat Free Natural Probiotic Yogurt ","Ocado",0.55,3.67,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Greek Style Yogurt - Natural ","Ocado",1.7,3.78,"Kg",2019-01-14
"Plain_Yogurt","Liberté 0% Fat Greek Style Yogurt - Natural ","Ocado",2,4,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Natural Probiotic Yogurt ","Ocado",1.95,4.06,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Kefir Organic Yogurt - Natural ","Ocado",1.5,4.29,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 5% Fat Authentic Greek Yoghurt ","Ocado",4.95,4.95,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 5% Fat Authentic Greek Yoghurt ","Ocado",1.39,8.18,"Kg",2019-01-14
"Plain_Yogurt","The Coconut Collaborative Coconut Milk Dairy Free Yogurt - Natural ","Ocado",2.75,7.86,"Kg",2019-01-14
"Plain_Yogurt","Essential Waitrose Low Fat Natural Yogurt ","Ocado",1.78,1.78,"Kg",2019-01-14
"Plain_Yogurt","Essential Waitrose Low Fat Natural Yogurt ","Ocado",0.95,1.9,"Kg",2019-01-14
"Plain_Yogurt","Onken Fat Free Natural Biopot Yogurt ","Ocado",1.25,2.78,"Kg",2019-01-14
"Plain_Yogurt","Activia Natural Yogurt ","Ocado",1.69,3.38,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Greek Style Natural Yogurt ","Ocado",3.5,3.68,"Kg",2019-01-14
"Plain_Yogurt","Waitrose 1 Natural Greek Strained Yogurt ","Ocado",1.89,3.78,"Kg",2019-01-14
"Plain_Yogurt","Muller White Velvet Greek Style Yogurt - Original ","Ocado",1.8,4,"Kg",2019-01-14
"Plain_Yogurt","Rachel's Organic Lactose Free Bio-Live Yogurt - Natural ","Ocado",1.89,4.2,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Greek Style Natural Yogurt ","Ocado",0.65,4.33,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 2% Authentic Greek Yoghurt ","Ocado",2.75,5.5,"Kg",2019-01-14
"Plain_Yogurt","Essential Waitrose Fat Free Greek Style Natural Yogurt ","Ocado",1.05,2.1,"Kg",2019-01-14
"Plain_Yogurt","Essential Waitrose Low Fat Natural Greek Style Yogurt ","Ocado",1.05,2.1,"Kg",2019-01-14
"Plain_Yogurt","The Collective Dairy Straight Up Yoghurt ","Ocado",3,2.22,"Kg",2019-01-14
"Plain_Yogurt","Waitrose Duchy Organic Natural Yogurt ","Ocado",1.57,3.14,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic 0% Fat Greek Style Natural Yogurt ","Ocado",1.7,3.78,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Greek Style Natural Yeogurt ","Ocado",2,4.17,"Kg",2019-01-14
"Plain_Yogurt","The Collective Dairy Straight Up Unsweetened Yoghurt ","Ocado",2,4.44,"Kg",2019-01-14
"Plain_Yogurt","Rachel's Organic Set Greek Style Natural Bio-Live Yogurt ","Ocado",2.1,4.67,"Kg",2019-01-14
"Plain_Yogurt","Lancashire Farm Natural Bio Yogurt ","Sainsburys",1.45,1.45,"Kg",2019-01-14
"Plain_Yogurt","Lancashire Farm Fat Free Natural Yogurt ","Sainsburys",1.45,1.45,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Natural Probiotic Yogurt ","Sainsburys",2.8,2.8,"Kg",2019-01-14
"Plain_Yogurt","Arla Skyr Icelandic Style Yogurt Simply Natural ","Sainsburys",1.9,4.22,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 0% Fat Authentic Greek Yoghurt ","Sainsburys",2.75,5.5,"Kg",2019-01-14
"Plain_Yogurt","Sainsbury's Greek Style Natural Yogurt ","Sainsburys",1.9,1.9,"Kg",2019-01-14
"Plain_Yogurt","Sainsbury's Natural Yogurt ","Sainsburys",0.95,1.9,"Kg",2019-01-14
"Plain_Yogurt","Sainsbury's Greek Style Natural Yogurt ","Sainsburys",1,2,"Kg",2019-01-14
"Plain_Yogurt","Onken Natural Set Biopot Yogurt ","Sainsburys",1.25,2.5,"Kg",2019-01-14
"Plain_Yogurt","Sainsbury's Basics Low Fat Natural Yogurt ","Sainsburys",0.7,1.4,"Kg",2019-01-14
"Plain_Yogurt","Sainsbury's Low Fat Natural Yogurt ","Sainsburys",1.7,1.7,"Kg",2019-01-14
"Plain_Yogurt","Sainsbury's Fat Free Natural Yogurt ","Sainsburys",0.95,1.9,"Kg",2019-01-14
"Plain_Yogurt","Sainsbury's Low Fat Natural Yogurt ","Sainsburys",0.95,1.9,"Kg",2019-01-14
"Plain_Yogurt","Onken Natural Set Biopot Yogurt ","Sainsburys",2.15,2.15,"Kg",2019-01-14
"Plain_Yogurt","Sainsbury's Greek Style Natural Yogurt ","Sainsburys",0.6,3,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Natural Probiotic Yogurt ","Sainsburys",1.65,3.3,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 0% Fat Authentic Greek Yoghurt ","Sainsburys",4.95,3.5,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Natural Probiotic Yogurt ","Sainsburys",0.55,3.67,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 5% Fat Authentic Greek Yoghurt ","Sainsburys",2.75,5.5,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 0% Fat Authentic Greek Yoghurt ","Sainsburys",1.1,6.47,"Kg",2019-01-14
"Plain_Yogurt","Pakeeza Henna Very Low Fat Natural Live Set Yogurt ","Sainsburys",1.1,1.1,"Kg",2019-01-14
"Plain_Yogurt","Sainsbury's Fat Free Greek Style Natural Yogurt ","Sainsburys",1.7,1.7,"Kg",2019-01-14
"Plain_Yogurt","Sainsbury's Fat Free Greek Style Natural Yogurt ","Sainsburys",1,2,"Kg",2019-01-14
"Plain_Yogurt","Arla Skyr Icelandic Style Yogurt Simply Natural ","Sainsburys",3.3,2.25,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Fat Free Natural Probiotic Yogurt ","Sainsburys",2.8,2.8,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Greek Style Yogurt - Natural ","Sainsburys",1.7,3.33,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Fat Free Natural Probiotic Yogurt ","Sainsburys",1.7,3.4,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 5% Fat Authentic Greek Yoghurt ","Sainsburys",4.95,3.5,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Fat Free Natural Probiotic Yogurt ","Sainsburys",0.55,3.67,"Kg",2019-01-14
"Plain_Yogurt","Liberté 0% Fat Greek Style Yogurt - Natural ","Sainsburys",2,4,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Natural Probiotic Yogurt ","Sainsburys",1.95,4.06,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Kefir Organic Yogurt - Natural ","Sainsburys",1.5,4.29,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 5% Fat Authentic Greek Yoghurt ","Sainsburys",1.1,6.47,"Kg",2019-01-14
"Plain_Yogurt","The Coconut Collaborative Coconut Milk Dairy Free Yogurt - Natural ","Sainsburys",2.75,7.86,"Kg",2019-01-14
"Plain_Yogurt","Pakeeza Live Set Natural Yogurt ","Sainsburys",0.65,1.53,"Kg",2019-01-14
"Plain_Yogurt","Pakeeza Live Set Natural Yogurt ","Sainsburys",1.4,1.56,"Kg",2019-01-14
"Plain_Yogurt","Lancashire Farm Natural Bio Yogurt ","Sainsburys",1,2,"Kg",2019-01-14
"Plain_Yogurt","Sainsbury's Fat Free Greek Style Natural Yogurt ","Sainsburys",0.6,3,"Kg",2019-01-14
"Plain_Yogurt","Sainsbury's Organic 2% Fat Natural Yogurt ","Sainsburys",1.5,3,"Kg",2019-01-14
"Plain_Yogurt","Rachel's Organic Lactose Free Bio-Live Yogurt - Natural ","Sainsburys",1.85,3.33,"Kg",2019-01-14
"Plain_Yogurt","Sainsbury's Be Good to Yourself 3% Fat Greek Style Natural Yogurt ","Sainsburys",1,2,"Kg",2019-01-14
"Plain_Yogurt","Lancashire Farm Natural Bio Yogurt ","Tesco",1.4,1,"Kg",2019-01-14
"Plain_Yogurt","Tesco Natural Greek Style Yogurt ","Tesco",0.85,1.7,"Kg",2019-01-14
"Plain_Yogurt","Tesco Fat Free Greek Yogurt ","Tesco",0.85,1.7,"Kg",2019-01-14
"Plain_Yogurt","Lancashire Farm Fat Free Natural Yogurt ","Tesco",1.4,1,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Natural Probiotic Yogurt ","Tesco",2.75,2.75,"Kg",2019-01-14
"Plain_Yogurt","Arla Skyr Icelandic Style Yogurt Simply Natural ","Tesco",1.6,3.56,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 0% Fat Authentic Greek Yoghurt ","Tesco",2.75,3.9,"Kg",2019-01-14
"Plain_Yogurt","Tesco Greek Style Natural Yoghurt ","Tesco",1.55,1.55,"Kg",2019-01-14
"Plain_Yogurt","Tesco Low Fat Natural Yogurt ","Tesco",0.85,1.7,"Kg",2019-01-14
"Plain_Yogurt","Tesco Natural Yogurt ","Tesco",0.85,1.7,"Kg",2019-01-14
"Plain_Yogurt","Onken Natural Set Biopot Yogurt ","Tesco",1.25,2,"Kg",2019-01-14
"Plain_Yogurt","Onken Natural Biopot Yogurt ","Tesco",2,2,"Kg",2019-01-14
"Plain_Yogurt","Tesco Finest Greek Yogurt ","Tesco",1.75,3.5,"Kg",2019-01-14
"Plain_Yogurt","Tesco Creamfields Low Fat Natural Yogurt ","Tesco",0.45,0.9,"Kg",2019-01-14
"Plain_Yogurt","Tesco Low Fat Greek Style Natural Yogurt ","Tesco",0.85,1.7,"Kg",2019-01-14
"Plain_Yogurt","Tesco Healthy Living Natural Bio Yogurt ","Tesco",0.85,1.7,"Kg",2019-01-14
"Plain_Yogurt","Onken Natural Set Biopot Yogurt ","Tesco",2,2,"Kg",2019-01-14
"Plain_Yogurt","Tesco Natural Greek Style Yogurt ","Tesco",0.5,2.5,"Kg",2019-01-14
"Plain_Yogurt","Tesco 0% Fat Greek Natural Yogurt ","Tesco",0.5,2.5,"Kg",2019-01-14
"Plain_Yogurt","Tesco 0% Fat Natural Yogurt ","Tesco",0.5,2.5,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Natural Probiotic Yogurt ","Tesco",1.65,3.3,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Natural Probiotic Yogurt ","Tesco",0.55,3.67,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 5% Fat Authentic Greek Yoghurt ","Tesco",2.75,3.9,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 0% Fat Authentic Greek Yoghurt ","Tesco",4.5,4.5,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 0% Fat Authentic Greek Yoghurt ","Tesco",1,5.88,"Kg",2019-01-14
"Plain_Yogurt","Tesco Greek Style Natural Yogurt ","Tesco",1,2.5,"Kg",2019-01-14
"Plain_Yogurt","Tesco 0% Fat Greek Style Yogurt ","Tesco",1,2.5,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Fat Free Natural Probiotic Yogurt ","Tesco",2.75,2.75,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Fat Free Natural Probiotic Yogurt ","Tesco",1.65,3.3,"Kg",2019-01-14
"Plain_Yogurt","Tesco Finest 0% Fat Greek Yogurt ","Tesco",1.75,3.5,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Fat Free Natural Probiotic Yogurt ","Tesco",0.55,3.67,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Greek Style Yogurt - Natural ","Tesco",1.7,3.78,"Kg",2019-01-14
"Plain_Yogurt","Liberté 0% Fat Greek Style Yogurt - Natural ","Tesco",2,4,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Organic Natural Probiotic Yogurt ","Tesco",1.95,4.06,"Kg",2019-01-14
"Plain_Yogurt","Yeo Valley Kefir Organic Yogurt - Natural ","Tesco",1.5,4.29,"Kg",2019-01-14
"Plain_Yogurt","Fage Total 5% Fat Authentic Greek Yoghurt ","Tesco",1,5.88,"Kg",2019-01-14
"Plain_Yogurt","The Coconut Collaborative Coconut Milk Dairy Free Yogurt - Natural ","Tesco",2.75,6.43,"Kg",2019-01-14
"Plain_Yogurt","Benecol Greek Style Plain Yogurt ","Tesco",2,4.44,"Kg",2019-01-14
"Plain_Yogurt","Onken 0% Fat Natural Biopot Yogurt ","Tesco",2,2,"Kg",2019-01-14
"Plain_Yogurt","Tesco 0% Fat Natural Yogurt ","Tesco",1,2.5,"Kg",2019-01-14
"Plain_Yogurt","Tesco High Protein Natural Yoghurt ","Tesco",1.25,2.78,"Kg",2019-01-14
