"UID","Price_Change","Percent_Change","Product_ID","Full_Name","Category","Item","Retailer","Shelf_Price","Offer_Price_per_unit","Price_per_unit","Size","Unit","Date"
"522507 Sainsbury's 21 Day Matured British Beef Rump Steak with Garlic & Herb Butter (245g)",NA,NA,"522507","Sainsbury's 21 Day Matured British Beef Rump Steak with Garlic & Herb Butter (245g)","Prepared_Beef","Sainsbury's 21 Day Matured British Beef Rump Steak with Garlic & Herb Butter ","Sainsburys",3.5,NA,14.3,"245g","Kg",2019-01-18
"457155 Sainsbury's Boneless Beef Ribs with BBQ Sauce (515g)",NA,NA,"457155","Sainsbury's Boneless Beef Ribs with BBQ Sauce (515g)","Prepared_Beef","Sainsbury's Boneless Beef Ribs with BBQ Sauce ","Sainsburys",5,NA,9.71,"515g","Kg",2019-01-18
"527058 Sainsbury's 21 Day Matured British Beef Topside Joint with Salt & Pepper Seasoning (375g)",NA,NA,"527058","Sainsbury's 21 Day Matured British Beef Topside Joint with Salt & Pepper Seasoning (375g)","Prepared_Beef","Sainsbury's 21 Day Matured British Beef Topside Joint with Salt & Pepper Seasoning ","Sainsburys",4,NA,10.7,"375g","Kg",2019-01-18
"457167 Sainsbury's Slow Cook Beef Brisket with BBQ Sauce (438g)",NA,NA,"457167","Sainsbury's Slow Cook Beef Brisket with BBQ Sauce (438g)","Prepared_Beef","Sainsbury's Slow Cook Beef Brisket with BBQ Sauce ","Sainsburys",5,NA,11.4,"438g","Kg",2019-01-18
"542542 Sainsbury's Butcher's Choice British Beef Grill Steaks (2 per pack - 340g)",NA,NA,"542542","Sainsbury's Butcher's Choice British Beef Grill Steaks (2 per pack - 340g)","Prepared_Beef","Sainsbury's Butcher's Choice British Beef Grill Steaks ","Sainsburys",1.75,NA,5.15,"2 per pack - 340g","Kg",2019-01-18
"540927 Sainsbury's Slow Cooked British Beef Brisket with Rich Meaty Gravy (470g)",NA,NA,"540927","Sainsbury's Slow Cooked British Beef Brisket with Rich Meaty Gravy (470g)","Prepared_Beef","Sainsbury's Slow Cooked British Beef Brisket with Rich Meaty Gravy ","Sainsburys",6,NA,12.8,"470g","Kg",2019-01-18
"506353 Tesco Roast Beef Pieces (180g)",NA,NA,"506353","Tesco Roast Beef Pieces (180g)","Prepared_Beef","Tesco Roast Beef Pieces ","Tesco",3,1.39,16.7,"180g","Kg",2019-01-18
"506349 Tesco Fajita Beef Pieces (180g)",NA,NA,"506349","Tesco Fajita Beef Pieces (180g)","Prepared_Beef","Tesco Fajita Beef Pieces ","Tesco",3,1.39,16.7,"180g","Kg",2019-01-18
"408737 Tesco Slow Cooked Beef Joint with Gravy (380g)",NA,NA,"408737","Tesco Slow Cooked Beef Joint with Gravy (380g)","Prepared_Beef","Tesco Slow Cooked Beef Joint with Gravy ","Tesco",3.5,NA,9.21,"380g","Kg",2019-01-18
"461346 Denny Fire & Smoke Beef Burnt Ends (Approx 100g)",NA,NA,"461346","Denny Fire & Smoke Beef Burnt Ends (Approx 100g)","Prepared_Beef","Denny Fire & Smoke Beef Burnt Ends ","Tesco",1.5,NA,15,"Approx 100g","Kg",2019-01-18
"506354 Tesco Salt & Pepper Pulled Beef (180g)",NA,NA,"506354","Tesco Salt & Pepper Pulled Beef (180g)","Prepared_Beef","Tesco Salt & Pepper Pulled Beef ","Tesco",3,1.39,16.7,"180g","Kg",2019-01-18
"378146 Tesco Pork Loin Steaks with Garlic Crumb & Garlic Butter (400g)",NA,NA,"378146","Tesco Pork Loin Steaks with Garlic Crumb & Garlic Butter (400g)","Prepared_Beef","Tesco Pork Loin Steaks with Garlic Crumb & Garlic Butter ","Tesco",3.75,0.75,9.38,"400g","Kg",2019-01-18
"436619 Tesco Finest Ranch Steaks with Garlic & Herb Butter (2 per pack - 306g)",NA,NA,"436619","Tesco Finest Ranch Steaks with Garlic & Herb Butter (2 per pack - 306g)","Prepared_Beef","Tesco Finest Ranch Steaks with Garlic & Herb Butter ","Tesco",6,NA,19.6,"2 per pack - 306g","Kg",2019-01-18
"349311 Tesco Finest Rump Joint with Cornish Sea Salt & Pepper (500g)",NA,NA,"349311","Tesco Finest Rump Joint with Cornish Sea Salt & Pepper (500g)","Prepared_Beef","Tesco Finest Rump Joint with Cornish Sea Salt & Pepper ","Tesco",7.35,NA,14.7,"500g","Kg",2019-01-18
"NA Tesco Beef En Croute (2 per pack - 340g)",NA,NA,"NA","Tesco Beef En Croute (2 per pack - 340g)","Prepared_Beef","Tesco Beef En Croute ","Tesco",5,NA,14.7,"2 per pack - 340g","Kg",2019-01-18
"024278 ASDA Grower's Selection Raspberries (150g)",NA,NA,"024278","ASDA Grower's Selection Raspberries (150g)","Raspberries","ASDA Grower's Selection Raspberries ","ASDA",1.89,NA,12.6,"150g","Kg",2019-01-18
"376676 Iceland Farmer's Market Raspberries (150g)",NA,NA,"376676","Iceland Farmer's Market Raspberries (150g)","Raspberries","Iceland Farmer's Market Raspberries ","Iceland",2,NA,13.33,"150g","Kg",2019-01-18
"477751 Raspberries (150g)",NA,NA,"477751","Raspberries (150g)","Raspberries","Raspberries ","Lidl",1.65,NA,11,"150g","Kg",2019-01-18
"467112 Premium Raspberries (125g)",NA,NA,"467112","Premium Raspberries (125g)","Raspberries","Premium Raspberries ","Lidl",1.99,NA,15.92,"125g","Kg",2019-01-18
"185439 Morrisons Raspberries (150g)",NA,NA,"185439","Morrisons Raspberries (150g)","Raspberries","Morrisons Raspberries ","Morrisons",2,NA,13.33,"150g","Kg",2019-01-18
"NA Ocado Raspberries (150g)",NA,NA,"NA","Ocado Raspberries (150g)","Raspberries","Ocado Raspberries ","Ocado",1.99,NA,13.27,"150g","Kg",2019-01-18
"524731 Waitrose Raspberries (225g)",NA,NA,"524731","Waitrose Raspberries (225g)","Raspberries","Waitrose Raspberries ","Ocado",3.5,NA,15.56,"225g","Kg",2019-01-18
"524732 Waitrose Raspberries (150g)",NA,NA,"524732","Waitrose Raspberries (150g)","Raspberries","Waitrose Raspberries ","Ocado",2.5,NA,16.67,"150g","Kg",2019-01-18
"NA BerryWorld Raspberries (150g)",NA,NA,"NA","BerryWorld Raspberries (150g)","Raspberries","BerryWorld Raspberries ","Ocado",3,16.67,20,"150g","Kg",2019-01-18
"026224 Waitrose Duchy Organic Raspberries (125g)",NA,NA,"026224","Waitrose Duchy Organic Raspberries (125g)","Raspberries","Waitrose Duchy Organic Raspberries ","Ocado",3,NA,24,"125g","Kg",2019-01-18
"371451 Waitrose 1 Speciality Raspberries (150g)",NA,NA,"371451","Waitrose 1 Speciality Raspberries (150g)","Raspberries","Waitrose 1 Speciality Raspberries ","Ocado",3,NA,20,"150g","Kg",2019-01-18
"089266 Sainsbury's Raspberries (150g)",NA,NA,"089266","Sainsbury's Raspberries (150g)","Raspberries","Sainsbury's Raspberries ","Sainsburys",2,NA,13.33,"150g","Kg",2019-01-18
"050193 Sainsbury's Organic Raspberries (125g)",NA,NA,"050193","Sainsbury's Organic Raspberries (125g)","Raspberries","Sainsbury's Organic Raspberries ","Sainsburys",2.5,NA,20,"125g","Kg",2019-01-18
"078778 Sainsbury's Taste the Difference British Raspberries (150g)",NA,NA,"078778","Sainsbury's Taste the Difference British Raspberries (150g)","Raspberries","Sainsbury's Taste the Difference British Raspberries ","Sainsburys",2.5,NA,16.67,"150g","Kg",2019-01-18
"023931 Tesco Raspberries (150g)",NA,NA,"023931","Tesco Raspberries (150g)","Raspberries","Tesco Raspberries ","Tesco",2,NA,13.33,"150g","Kg",2019-01-18
"203995 Tesco Raspberries (250g)",NA,NA,"203995","Tesco Raspberries (250g)","Raspberries","Tesco Raspberries ","Tesco",3,NA,12,"250g","Kg",2019-01-18
"090914 ASDA Grower's Selection Strawberries (400g)",NA,NA,"090914","ASDA Grower's Selection Strawberries (400g)","Strawberries","ASDA Grower's Selection Strawberries ","ASDA",2.99,NA,6.25,"400g","Kg",2019-01-18
"322750 ASDA Grower's Selection Strawberries (227g)",NA,NA,"322750","ASDA Grower's Selection Strawberries (227g)","Strawberries","ASDA Grower's Selection Strawberries ","ASDA",1.89,NA,6.56,"227g","Kg",2019-01-18
"469167 Oaklands Strawberries (400g)",NA,NA,"469167","Oaklands Strawberries (400g)","Strawberries","Oaklands Strawberries ","Lidl",2.39,NA,5.98,"400g","Kg",2019-01-18
"NA Morrisons Strawberries (227g)",NA,NA,"NA","Morrisons Strawberries (227g)","Strawberries","Morrisons Strawberries ","Morrisons",2,6.61,8.81,"227g","Kg",2019-01-18
"521118 Morrisons Wonky Strawberries (227g)",NA,NA,"521118","Morrisons Wonky Strawberries (227g)","Strawberries","Morrisons Wonky Strawberries ","Morrisons",1,NA,4.41,"227g","Kg",2019-01-18
"172510 Morrisons Strawberries (400g)",NA,NA,"172510","Morrisons Strawberries (400g)","Strawberries","Morrisons Strawberries ","Morrisons",2.94,NA,7.35,"400g","Kg",2019-01-18
"378960 Ocado Strawberries (300g)",NA,NA,"378960","Ocado Strawberries (300g)","Strawberries","Ocado Strawberries ","Ocado",1.99,NA,6.63,"300g","Kg",2019-01-18
"542282 Waitrose Strawberries (275g)",NA,NA,"542282","Waitrose Strawberries (275g)","Strawberries","Waitrose Strawberries ","Ocado",3,NA,10.91,"275g","Kg",2019-01-18
"167074 Waitrose Duchy Organic Strawberries (225g)",NA,NA,"167074","Waitrose Duchy Organic Strawberries (225g)","Strawberries","Waitrose Duchy Organic Strawberries ","Ocado",3.2,NA,14.22,"225g","Kg",2019-01-18
"NA BerryWorld Strawberries (250g)",NA,NA,"NA","BerryWorld Strawberries (250g)","Strawberries","BerryWorld Strawberries ","Ocado",3,10,12,"250g","Kg",2019-01-18
"161296 Sainsbury's Strawberries (227g)",NA,NA,"161296","Sainsbury's Strawberries (227g)","Strawberries","Sainsbury's Strawberries ","Sainsburys",1.8,NA,7.93,"227g","Kg",2019-01-18
"050197 Sainsbury's Organic British Strawberries (300g)",NA,NA,"050197","Sainsbury's Organic British Strawberries (300g)","Strawberries","Sainsbury's Organic British Strawberries ","Sainsburys",3,NA,10,"300g","Kg",2019-01-18
"209892 Sainsbury's Taste the Difference Strawberries (300g)",NA,NA,"209892","Sainsbury's Taste the Difference Strawberries (300g)","Strawberries","Sainsbury's Taste the Difference Strawberries ","Sainsburys",3,NA,10,"300g","Kg",2019-01-18
"023932 Tesco Strawberries (227g)",NA,NA,"023932","Tesco Strawberries (227g)","Strawberries","Tesco Strawberries ","Tesco",2,NA,8.81,"227g","Kg",2019-01-18
"428020 Tesco Rosedene Farms Strawberries (227g)",NA,NA,"428020","Tesco Rosedene Farms Strawberries (227g)","Strawberries","Tesco Rosedene Farms Strawberries ","Tesco",1.65,NA,7.27,"227g","Kg",2019-01-18
"479800 ASDA Farm Stores Salad Tomatoes (6)",NA,NA,"479800","ASDA Farm Stores Salad Tomatoes (6)","Tomatoes","ASDA Farm Stores Salad Tomatoes ","ASDA",0.67,NA,0.112,"6","Each",2019-01-18
"027418 ASDA Grower's Selection Salad Tomatoes (750g)",NA,NA,"027418","ASDA Grower's Selection Salad Tomatoes (750g)","Tomatoes","ASDA Grower's Selection Salad Tomatoes ","ASDA",1.15,NA,1.53,"750g","Kg",2019-01-18
"475877 ASDA Farm Stores Cherry Tomatoes (250g)",NA,NA,"475877","ASDA Farm Stores Cherry Tomatoes (250g)","Tomatoes","ASDA Farm Stores Cherry Tomatoes ","ASDA",0.54,NA,2.16,"250g","Kg",2019-01-18
"479807 ASDA Grower's Selection Cherry Tomatoes (325g)",NA,NA,"479807","ASDA Grower's Selection Cherry Tomatoes (325g)","Tomatoes","ASDA Grower's Selection Cherry Tomatoes ","ASDA",0.75,NA,2.31,"325g","Kg",2019-01-18
"413436 ASDA Grower's Selection Baby Plum Tomatoes (325g)",NA,NA,"413436","ASDA Grower's Selection Baby Plum Tomatoes (325g)","Tomatoes","ASDA Grower's Selection Baby Plum Tomatoes ","ASDA",1,NA,3.08,"325g","Kg",2019-01-18
"050751 ASDA Extra Special Sweet Aromatico Cherry Tomatoes on the Vine (220g)",NA,NA,"050751","ASDA Extra Special Sweet Aromatico Cherry Tomatoes on the Vine (220g)","Tomatoes","ASDA Extra Special Sweet Aromatico Cherry Tomatoes on the Vine ","ASDA",1.35,5.68,6.14,"220g","Kg",2019-01-18
"479790 ASDA Beef Tomato",0,0,"479790","ASDA Beef Tomato","Tomatoes","ASDA Beef Tomato","ASDA",0.5,NA,0.5,"1","Each",2019-01-18
"481398 ASDA Vine Ripened Tomatoes",0,0,"481398","ASDA Vine Ripened Tomatoes","Tomatoes","ASDA Vine Ripened Tomatoes","ASDA",1.1,NA,1.1,"1","Each",2019-01-18
"027444 ASDA Organic Grower's Selection Vine Tomatoes",0,0,"027444","ASDA Organic Grower's Selection Vine Tomatoes","Tomatoes","ASDA Organic Grower's Selection Vine Tomatoes","ASDA",1.6,NA,1.6,"1","Each",2019-01-18
"027420 ASDA Extra Special Vine Ripened Tomatoes (4)",NA,NA,"027420","ASDA Extra Special Vine Ripened Tomatoes (4)","Tomatoes","ASDA Extra Special Vine Ripened Tomatoes ","ASDA",1.35,0.313,0.338,"4","Each",2019-01-18
"340612 ASDA Grower's Selection Cherry on the Vine Tomatoes (225g)",NA,NA,"340612","ASDA Grower's Selection Cherry on the Vine Tomatoes (225g)","Tomatoes","ASDA Grower's Selection Cherry on the Vine Tomatoes ","ASDA",1,NA,4.44,"225g","Kg",2019-01-18
"417651 ASDA Extra Special Sweet Aromatico Tomatoes (420g)",NA,NA,"417651","ASDA Extra Special Sweet Aromatico Tomatoes (420g)","Tomatoes","ASDA Extra Special Sweet Aromatico Tomatoes ","ASDA",2,NA,4.76,"420g","Kg",2019-01-18
"234150 ASDA Extra Special Baby Plum Tomatoes (220g)",NA,NA,"234150","ASDA Extra Special Baby Plum Tomatoes (220g)","Tomatoes","ASDA Extra Special Baby Plum Tomatoes ","ASDA",1.35,5.68,6.14,"220g","Kg",2019-01-18
"430705 ASDA Extra Special Petite Plum Tomatoes on the Vine (180g)",NA,NA,"430705","ASDA Extra Special Petite Plum Tomatoes on the Vine (180g)","Tomatoes","ASDA Extra Special Petite Plum Tomatoes on the Vine ","ASDA",1.35,6.94,7.5,"180g","Kg",2019-01-18
"543054 ASDA Grower's Selection Organic Vine Ripened Cherry Tomatoes (200g)",NA,NA,"543054","ASDA Grower's Selection Organic Vine Ripened Cherry Tomatoes (200g)","Tomatoes","ASDA Grower's Selection Organic Vine Ripened Cherry Tomatoes ","ASDA",1.6,NA,8,"200g","Kg",2019-01-18
"381601 Iceland Salad Tomatoes (6)",NA,NA,"381601","Iceland Salad Tomatoes (6)","Tomatoes","Iceland Salad Tomatoes ","Iceland",0.69,NA,0.115,"6","Each",2019-01-18
"419369 Iceland Vine Tomatoes (500g)",NA,NA,"419369","Iceland Vine Tomatoes (500g)","Tomatoes","Iceland Vine Tomatoes ","Iceland",1.29,NA,2.58,"500g","Kg",2019-01-18
"416421 Iceland Baby Plum Tomatoes (340g)",NA,NA,"416421","Iceland Baby Plum Tomatoes (340g)","Tomatoes","Iceland Baby Plum Tomatoes ","Iceland",1,NA,2.94,"340g","Kg",2019-01-18
"NA Iceland Cherry Tomatoes (330g)",NA,NA,"NA","Iceland Cherry Tomatoes (330g)","Tomatoes","Iceland Cherry Tomatoes ","Iceland",1,NA,3.03,"330g","Kg",2019-01-18
"515225 Cherry Tomatoes (350g)",NA,NA,"515225","Cherry Tomatoes (350g)","Tomatoes","Cherry Tomatoes ","Lidl",0.75,NA,2.14,"350g","Kg",2019-01-18
"NA Lidl Tomatoes (1Kg)",NA,NA,"NA","Lidl Tomatoes (1Kg)","Tomatoes","Lidl Tomatoes ","Lidl",1.49,NA,1.49,"1Kg","Kg",2019-01-18
"524867 Scarlet Tomatoes (250g)",NA,NA,"524867","Scarlet Tomatoes (250g)","Tomatoes","Scarlet Tomatoes ","Lidl",1.49,NA,5.96,"250g","Kg",2019-01-18
"467308 Baby Plum Tomatoes (250g)",NA,NA,"467308","Baby Plum Tomatoes (250g)","Tomatoes","Baby Plum Tomatoes ","Lidl",0.68,NA,2.72,"250g","Kg",2019-01-18
"503971 Sunstream Vine Tomatoes (250g)",NA,NA,"503971","Sunstream Vine Tomatoes (250g)","Tomatoes","Sunstream Vine Tomatoes ","Lidl",1.75,NA,7,"250g","Kg",2019-01-18
"NA Organic Cherry Tomatoes (250g)",NA,NA,"NA","Organic Cherry Tomatoes (250g)","Tomatoes","Organic Cherry Tomatoes ","Lidl",0.89,NA,3.56,"250g","Kg",2019-01-18
"463707 Oaklands Snack Tomatoes (250g)",NA,NA,"463707","Oaklands Snack Tomatoes (250g)","Tomatoes","Oaklands Snack Tomatoes ","Lidl",1.29,NA,5.16,"250g","Kg",2019-01-18
"467323 Lidl Vine Tomatoes by Weight (100g)",NA,NA,"467323","Lidl Vine Tomatoes by Weight (100g)","Tomatoes","Lidl Vine Tomatoes by Weight ","Lidl",0.192,NA,1.92,"100g","Kg",2019-01-18
"483188 Oaklands Organic Vine Tomatoes (500g)",NA,NA,"483188","Oaklands Organic Vine Tomatoes (500g)","Tomatoes","Oaklands Organic Vine Tomatoes ","Lidl",1.6,NA,3.2,"500g","Kg",2019-01-18
"NA Marvellous Tomatoes (300g)",NA,NA,"NA","Marvellous Tomatoes (300g)","Tomatoes","Marvellous Tomatoes ","Lidl",1.89,NA,6.3,"300g","Kg",2019-01-18
"171889 Morrisons Cherry Tomatoes (420g)",NA,NA,"171889","Morrisons Cherry Tomatoes (420g)","Tomatoes","Morrisons Cherry Tomatoes ","Morrisons",1,NA,2.38,"420g","Kg",2019-01-18
"171963 Morrisons Salad Tomatoes (6)",NA,NA,"171963","Morrisons Salad Tomatoes (6)","Tomatoes","Morrisons Salad Tomatoes ","Morrisons",0.72,NA,0.12,"6","Each",2019-01-18
"312123 Morrisons Vine Ripened Tomatoes (5)",NA,NA,"312123","Morrisons Vine Ripened Tomatoes (5)","Tomatoes","Morrisons Vine Ripened Tomatoes ","Morrisons",1.37,NA,0.274,"5","Each",2019-01-18
"416534 Morrisons Salad Tomatoes (750g)",NA,NA,"416534","Morrisons Salad Tomatoes (750g)","Tomatoes","Morrisons Salad Tomatoes ","Morrisons",1.25,NA,1.67,"750g","Kg",2019-01-18
"359503 Morrisons Baby Plum Tomatoes (250g)",NA,NA,"359503","Morrisons Baby Plum Tomatoes (250g)","Tomatoes","Morrisons Baby Plum Tomatoes ","Morrisons",1,NA,4,"250g","Kg",2019-01-18
"478145 Morrisons The Best Classic Mix Tomatoes (250g)",NA,NA,"478145","Morrisons The Best Classic Mix Tomatoes (250g)","Tomatoes","Morrisons The Best Classic Mix Tomatoes ","Morrisons",1.5,NA,6,"250g","Kg",2019-01-18
"280570 Morrisons Vine Ripened Tomatoes (7)",NA,NA,"280570","Morrisons Vine Ripened Tomatoes (7)","Tomatoes","Morrisons Vine Ripened Tomatoes ","Morrisons",1.15,NA,0.164,"7","Each",2019-01-18
"313925 Morrisons Organic Salad Tomatoes (4)",NA,NA,"313925","Morrisons Organic Salad Tomatoes (4)","Tomatoes","Morrisons Organic Salad Tomatoes ","Morrisons",1,NA,0.25,"4","Each",2019-01-18
"456953 Morrisons Hand Selected Beef Tomatoes (2)",NA,NA,"456953","Morrisons Hand Selected Beef Tomatoes (2)","Tomatoes","Morrisons Hand Selected Beef Tomatoes ","Morrisons",1.6,NA,0.8,"2","Each",2019-01-18
"478146 Morrisons The Best Large Vine Tomatoes (420g)",NA,NA,"478146","Morrisons The Best Large Vine Tomatoes (420g)","Tomatoes","Morrisons The Best Large Vine Tomatoes ","Morrisons",1.5,NA,3.57,"420g","Kg",2019-01-18
"214541 Morrisons Vine Ripened Cherry Tomatoes (225g)",NA,NA,"214541","Morrisons Vine Ripened Cherry Tomatoes (225g)","Tomatoes","Morrisons Vine Ripened Cherry Tomatoes ","Morrisons",1.25,NA,5.56,"225g","Kg",2019-01-18
"280564 Morrisons The Best Piccolo Tomatoes on the Vine (220g)",NA,NA,"280564","Morrisons The Best Piccolo Tomatoes on the Vine (220g)","Tomatoes","Morrisons The Best Piccolo Tomatoes on the Vine ","Morrisons",1.5,NA,6.82,"220g","Kg",2019-01-18
"530563 Morrisons Organic Baby Tomato Mix (250g)",NA,NA,"530563","Morrisons Organic Baby Tomato Mix (250g)","Tomatoes","Morrisons Organic Baby Tomato Mix ","Morrisons",1.25,NA,5,"250g","Kg",2019-01-18
"312122 Morrisons Organic Cherry Vine Tomatoes (200g)",NA,NA,"312122","Morrisons Organic Cherry Vine Tomatoes (200g)","Tomatoes","Morrisons Organic Cherry Vine Tomatoes ","Morrisons",1.6,NA,8,"200g","Kg",2019-01-18
"NA Morrisons Organic Vine Cocktail Tomatoes (400g)",NA,NA,"NA","Morrisons Organic Vine Cocktail Tomatoes (400g)","Tomatoes","Morrisons Organic Vine Cocktail Tomatoes ","Morrisons",1.8,NA,4.5,"400g","Kg",2019-01-18
"542926 The Tomato Stall Isle of Wight Winter Cherry on the Vine Tomatoes (250g)",NA,NA,"542926","The Tomato Stall Isle of Wight Winter Cherry on the Vine Tomatoes (250g)","Tomatoes","The Tomato Stall Isle of Wight Winter Cherry on the Vine Tomatoes ","Ocado",2.49,NA,9.96,"250g","Kg",2019-01-18
"219976 Ocado Tomatoes (6)",NA,NA,"219976","Ocado Tomatoes (6)","Tomatoes","Ocado Tomatoes ","Ocado",0.69,NA,0.115,"6","Each",2019-01-18
"219981 Ocado Cherry Tomatoes (600g)",NA,NA,"219981","Ocado Cherry Tomatoes (600g)","Tomatoes","Ocado Cherry Tomatoes ","Ocado",1.73,NA,2.88,"600g","Kg",2019-01-18
"258237 Waitrose Vine Tomatoes (270g)",NA,NA,"258237","Waitrose Vine Tomatoes (270g)","Tomatoes","Waitrose Vine Tomatoes ","Ocado",1.8,NA,6.67,"270g","Kg",2019-01-18
"042883 Essential Waitrose Cherry Tomatoes (500g)",NA,NA,"042883","Essential Waitrose Cherry Tomatoes (500g)","Tomatoes","Essential Waitrose Cherry Tomatoes ","Ocado",1.45,NA,2.9,"500g","Kg",2019-01-18
"079653 Essential Waitrose Cherry Tomatoes (250g)",NA,NA,"079653","Essential Waitrose Cherry Tomatoes (250g)","Tomatoes","Essential Waitrose Cherry Tomatoes ","Ocado",0.75,NA,3,"250g","Kg",2019-01-18
"046908 Essential Waitrose Plum Tomatoes (500g)",NA,NA,"046908","Essential Waitrose Plum Tomatoes (500g)","Tomatoes","Essential Waitrose Plum Tomatoes ","Ocado",1.3,NA,2.6,"500g","Kg",2019-01-18
"250161 Waitrose Classic Vine Tomatoes (450g)",NA,NA,"250161","Waitrose Classic Vine Tomatoes (450g)","Tomatoes","Waitrose Classic Vine Tomatoes ","Ocado",2,NA,4.44,"450g","Kg",2019-01-18
"219989 Ocado Baby Plum Tomatoes (500g)",NA,NA,"219989","Ocado Baby Plum Tomatoes (500g)","Tomatoes","Ocado Baby Plum Tomatoes ","Ocado",1.54,NA,3.08,"500g","Kg",2019-01-18
"219977 Ocado Baby Plum Tomatoes (350g)",NA,NA,"219977","Ocado Baby Plum Tomatoes (350g)","Tomatoes","Ocado Baby Plum Tomatoes ","Ocado",1.08,NA,3.09,"350g","Kg",2019-01-18
"332861 Waitrose Limited Selection Small Tomatoes (1Kg)",NA,NA,"332861","Waitrose Limited Selection Small Tomatoes (1Kg)","Tomatoes","Waitrose Limited Selection Small Tomatoes ","Ocado",3.5,NA,3.5,"1Kg","Kg",2019-01-18
"042882 Waitrose Cherry Vine Tomatoes (270g)",NA,NA,"042882","Waitrose Cherry Vine Tomatoes (270g)","Tomatoes","Waitrose Cherry Vine Tomatoes ","Ocado",2.2,NA,8.15,"270g","Kg",2019-01-18
"442663 Ocado Gold Large Vine Tomatoes (400g)",NA,NA,"442663","Ocado Gold Large Vine Tomatoes (400g)","Tomatoes","Ocado Gold Large Vine Tomatoes ","Ocado",1.7,NA,4.25,"400g","Kg",2019-01-18
"119903 Ocado Large Vine Tomatoes (4)",NA,NA,"119903","Ocado Large Vine Tomatoes (4)","Tomatoes","Ocado Large Vine Tomatoes ","Ocado",1.25,NA,0.313,"4","Each",2019-01-18
"076248 Waitrose Baby Plum Tomatoes (400g)",NA,NA,"076248","Waitrose Baby Plum Tomatoes (400g)","Tomatoes","Waitrose Baby Plum Tomatoes ","Ocado",3,NA,7.5,"400g","Kg",2019-01-18
"200578 Waitrose Cherry Vine Tomatoes (400g)",NA,NA,"200578","Waitrose Cherry Vine Tomatoes (400g)","Tomatoes","Waitrose Cherry Vine Tomatoes ","Ocado",3,NA,7.5,"400g","Kg",2019-01-18
"267435 Waitrose Baby Plum Tomatoes (275g)",NA,NA,"267435","Waitrose Baby Plum Tomatoes (275g)","Tomatoes","Waitrose Baby Plum Tomatoes ","Ocado",2.1,NA,7.64,"275g","Kg",2019-01-18
"027964 Essential Waitrose Slicing Tomatoes (2)",NA,NA,"027964","Essential Waitrose Slicing Tomatoes (2)","Tomatoes","Essential Waitrose Slicing Tomatoes ","Ocado",1.8,0.625,0.9,"2","Each",2019-01-18
